,ap_mac,ap_name,rssi,timestamp,room
232,70:d3:79:39:6c:05,,-80,1714719314.301087,LC405
233,70:d3:79:39:6c:06,fabrique2024,-81,1714719314.301087,LC405
234,70:d3:79:39:6c:07,,-81,1714719314.301087,LC405
235,70:d3:79:39:6c:08,stop&go,-81,1714719314.301087,LC405
236,70:d3:79:39:6c:09,TOSS2024,-81,1714719314.301087,LC405
237,70:d3:79:39:de:20,eduroam,-82,1714719314.301087,LC405
238,70:d3:79:39:de:21,,-81,1714719314.301087,LC405
239,94:d4:69:fa:94:46,fabrique2024,-80,1714719314.301087,LC405
240,94:d4:69:fa:94:49,TOSS2024,-83,1714719314.301087,LC405
241,94:d4:69:fa:9a:00,eduroam,-74,1714719314.301087,LC405
242,94:d4:69:fa:9a:01,,-74,1714719314.301087,LC405
243,94:d4:69:fa:9a:02,START UP FOR KIDS,-74,1714719314.301087,LC405
244,94:d4:69:fa:9a:03,CD91,-74,1714719314.301087,LC405
245,94:d4:69:fa:9a:05,,-74,1714719314.301087,LC405
246,94:d4:69:fa:9a:06,fabrique2024,-74,1714719314.301087,LC405
247,94:d4:69:fa:9a:07,,-74,1714719314.301087,LC405
248,94:d4:69:fa:9a:08,stop&go,-74,1714719314.301087,LC405
249,94:d4:69:fa:9a:09,TOSS2024,-74,1714719314.301087,LC405
250,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-87,1714719314.301087,LC405
251,94:d4:69:fa:9a:0c,CD91,-87,1714719314.301087,LC405
252,94:d4:69:fa:9a:0d,START UP FOR KIDS,-86,1714719314.301087,LC405
253,94:d4:69:fa:9a:0f,eduroam,-87,1714719314.301087,LC405
254,94:d4:69:fd:b1:00,eduroam,-74,1714719314.301087,LC405
255,94:d4:69:fd:b1:01,,-74,1714719314.301087,LC405
256,94:d4:69:fd:b1:02,START UP FOR KIDS,-74,1714719314.301087,LC405
257,94:d4:69:fd:b1:03,CD91,-74,1714719314.301087,LC405
258,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-74,1714719314.301087,LC405
259,94:d4:69:fd:b1:05,,-74,1714719314.301087,LC405
260,94:d4:69:fd:b1:06,fabrique2024,-74,1714719314.301087,LC405
261,94:d4:69:fd:b1:07,,-73,1714719314.301087,LC405
262,94:d4:69:fd:b1:08,stop&go,-74,1714719314.301087,LC405
263,94:d4:69:fd:b1:09,TOSS2024,-74,1714719314.301087,LC405
264,94:d4:69:fd:b1:0c,CD91,-87,1714719314.301087,LC405
265,94:d4:69:fd:b1:0d,START UP FOR KIDS,-87,1714719314.301087,LC405
266,94:d4:69:fd:b2:20,eduroam,-61,1714719314.301087,LC405
267,94:d4:69:fd:b2:21,,-65,1714719314.301087,LC405
268,94:d4:69:fd:b2:22,START UP FOR KIDS,-61,1714719314.301087,LC405
269,94:d4:69:fd:b2:23,CD91,-61,1714719314.301087,LC405
270,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-61,1714719314.301087,LC405
271,94:d4:69:fd:b2:25,,-65,1714719314.301087,LC405
272,94:d4:69:fd:b2:26,fabrique2024,-61,1714719314.301087,LC405
273,94:d4:69:fd:b2:27,,-65,1714719314.301087,LC405
274,94:d4:69:fd:b2:28,stop&go,-61,1714719314.301087,LC405
275,94:d4:69:fd:b2:29,TOSS2024,-61,1714719314.301087,LC405
276,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-82,1714719314.301087,LC405
277,94:d4:69:fd:b2:2c,CD91,-83,1714719314.301087,LC405
278,94:d4:69:fd:b2:2d,START UP FOR KIDS,-83,1714719314.301087,LC405
279,94:d4:69:fd:b2:2f,eduroam,-82,1714719314.301087,LC405
280,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-96,1714719321.3290172,LC405
281,1c:1e:e3:94:17:f8,IFP_17f8,-60,1714719321.3290172,LC405
282,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-77,1714719321.3290172,LC405
283,70:d3:79:39:de:20,eduroam,-82,1714719321.3290172,LC405
284,70:d3:79:39:de:21,,-81,1714719321.3290172,LC405
285,94:d4:69:fa:94:46,fabrique2024,-80,1714719321.3290172,LC405
286,94:d4:69:fa:94:47,,-79,1714719321.3290172,LC405
287,94:d4:69:fa:94:49,TOSS2024,-83,1714719321.3290172,LC405
288,94:d4:69:fa:9a:00,eduroam,-75,1714719321.3290172,LC405
289,94:d4:69:fa:9a:01,,-75,1714719321.3290172,LC405
290,94:d4:69:fa:9a:02,START UP FOR KIDS,-75,1714719321.3290172,LC405
291,94:d4:69:fa:9a:03,CD91,-74,1714719321.3290172,LC405
292,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-74,1714719321.3290172,LC405
293,94:d4:69:fa:9a:05,,-75,1714719321.3290172,LC405
294,94:d4:69:fa:9a:06,fabrique2024,-75,1714719321.3290172,LC405
295,94:d4:69:fa:9a:07,,-75,1714719321.3290172,LC405
296,94:d4:69:fa:9a:08,stop&go,-75,1714719321.3290172,LC405
297,94:d4:69:fa:9a:09,TOSS2024,-74,1714719321.3290172,LC405
298,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-85,1714719321.3290172,LC405
299,94:d4:69:fa:9a:0c,CD91,-85,1714719321.3290172,LC405
300,94:d4:69:fa:9a:0d,START UP FOR KIDS,-85,1714719321.3290172,LC405
301,94:d4:69:fa:9a:0e,,-85,1714719321.3290172,LC405
302,94:d4:69:fa:9a:0f,eduroam,-85,1714719321.3290172,LC405
303,94:d4:69:fd:b1:00,eduroam,-77,1714719321.3290172,LC405
304,94:d4:69:fd:b1:01,,-76,1714719321.3290172,LC405
305,94:d4:69:fd:b1:02,START UP FOR KIDS,-76,1714719321.3290172,LC405
306,94:d4:69:fd:b1:03,CD91,-76,1714719321.3290172,LC405
307,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-76,1714719321.3290172,LC405
308,94:d4:69:fd:b1:05,,-76,1714719321.3290172,LC405
309,94:d4:69:fd:b1:06,fabrique2024,-74,1714719321.3290172,LC405
